Start Date,ID,"Yesterday, how much time did you spend: - Speaking in class","Yesterday, how much time did you spend: - Listening in class","Yesterday, how much time did you spend: - In conversation on the phone","Yesterday, how much time did you spend: - In face-to-face conversation outside of class","Yesterday, how much time did you spend: - Instant-messaging on the Internet","Yesterday, how much time did you spend: - Reading school-related material NOT on the Internet","Yesterday, how much time did you spend: - Reading school-related material on the Internet","Yesterday, how much time did you spend: - Listening to music","Yesterday, how much time did you spend: - Watching/listening to TV"
4/9/2021,Spring 142,4,4,4,4,4,4,4,3,2
4/9/2021,Spring 115,1,4,4,4,0,0,4,0,4
4/9/2021,Spring 166,0,4,4,4,2,0,4,4,0
4/9/2021,Spring 135,0,4,4,0,1,0,4,4,4
4/9/2021,Spring 162,0,2,0,4,1,0,3,0,0
4/9/2021,Spring 130,0,0,0,3,4,0,0,2,0
4/9/2021,Spring 143,1,4,1,4,3,0,4,4,1
4/9/2021,Spring 122,2,4,2,3,3,0,2,1,4
4/9/2021,Spring 138,1,1,2,4,2,0,4,2,1
4/9/2021,Spring 128,1,4,0,4,4,0,4,0,0
4/9/2021,Spring 114,0,4,0,4,2,0,4,0,4
4/9/2021,Spring 107,0,4,0,2,4,0,4,3,0
4/10/2021,Spring 150,0,0,4,4,2,4,1,4,0
4/10/2021,Spring 120,0,0,0,4,4,0,0,4,0
4/10/2021,Spring 109,0,4,1,4,1,3,3,0,2
4/10/2021,Spring 136,2,4,3,4,1,1,4,4,1
4/10/2021,Spring 137,0,0,1,4,0,0,0,0,0
4/10/2021,Spring 109,0,0,2,4,1,0,0,1,1
4/10/2021,Spring 111,0,0,0,4,0,0,4,2,4
4/10/2021,Spring 122,0,4,2,2,4,0,4,2,4
4/10/2021,Spring 180,0,0,1,4,1,0,0,4,4
4/10/2021,Spring 128,0,4,4,4,4,0,4,0,0
4/10/2021,Spring 115,0,2,4,4,0,2,3,0,4
4/10/2021,Spring 135,0,0,4,4,1,0,4,4,4
4/10/2021,Spring 108,0,3,1,4,2,0,4,4,4
4/10/2021,Spring 118,0,0,1,4,2,0,0,4,4
4/10/2021,Spring 161,0,0,2,4,2,0,0,4,0
4/10/2021,Spring 112,0,0,0,3,1,0,0,2,0
4/10/2021,Spring 110,0,0,3,2,1,0,4,0,4
4/10/2021,Spring 105,0,0,4,2,2,0,0,4,0
4/10/2021,Spring 123,0,4,0,4,4,0,4,4,4
4/10/2021,Spring 165,1,4,2,3,1,0,2,0,0
4/10/2021,Spring 160,0,0,0,4,1,0,0,0,0
4/10/2021,Spring 124,0,1,0,4,0,0,3,0,4
4/10/2021,Spring 144,0,0,0,4,1,0,0,4,4
4/10/2021,Spring 139,0,0,1,4,4,0,0,4,1
4/10/2021,Spring 121,0,2,3,4,1,0,2,2,1
4/10/2021,Spring 116,0,0,0,4,2,0,0,4,0
4/10/2021,Spring 166,0,0,1,4,4,0,4,2,0
4/10/2021,Spring 163,0,0,0,4,1,1,3,1,2
4/10/2021,Spring 147,0,0,1,4,0,0,0,0,0
4/10/2021,Spring 140,0,0,1,4,1,0,0,4,4
4/10/2021,Spring 126,0,4,4,4,4,1,0,2,0
4/10/2021,Spring 122,0,4,2,2,4,0,4,2,4
4/10/2021,Spring 130,1,4,0,3,2,0,0,1,4
4/10/2021,Spring 162,0,0,0,4,0,0,0,0,0
4/10/2021,Spring 117,0,0,0,1,0,4,4,4,0
4/11/2021,Spring 142,3,4,2,4,3,1,2,2,1
4/11/2021,Spring 138,0,0,4,4,2,0,0,4,4
4/11/2021,Spring 127,0,0,4,4,2,0,1,3,4
4/11/2021,Spring 118,0,0,1,4,3,0,0,4,4
4/11/2021,Spring 130,0,0,4,4,3,0,0,0,4
4/11/2021,Spring 161,0,2,0,0,1,0,3,3,4
4/11/2021,Spring 160,0,0,4,4,1,0,2,0,0
4/11/2021,Spring 108,0,0,0,4,2,0,4,4,4
4/11/2021,Spring 116,0,0,0,4,2,0,4,4,4
4/11/2021,Spring 105,0,0,0,2,2,0,1,4,0
4/11/2021,Spring 139,0,4,0,1,2,0,2,4,0
4/11/2021,Spring 114,0,0,1,4,1,0,1,1,4
4/11/2021,Spring 115,0,0,0,4,0,0,0,0,4
4/11/2021,Spring 110,0,0,0,1,1,0,4,0,4
4/11/2021,Spring 124,0,0,0,4,1,0,4,0,4
4/11/2021,Spring 111,0,0,0,4,0,0,0,4,4
4/11/2021,Spring 149,0,4,3,4,2,0,4,2,2
4/11/2021,Spring 172,2,0,3,4,2,0,2,1,4
4/11/2021,Spring 164,0,0,2,0,4,0,4,4,4
4/11/2021,Spring 136,0,0,1,4,0,0,4,4,1
4/11/2021,Spring 132,0,0,4,4,1,0,4,0,2
4/11/2021,Spring 123,0,0,0,4,1,0,4,4,4
4/11/2021,Spring 165,0,0,4,4,1,0,0,0,0
4/11/2021,Spring 142,2,2,2,2,2,2,1,2,1
4/11/2021,Spring 147,0,4,0,4,1,0,0,4,4
4/11/2021,Spring 107,0,0,0,3,4,0,4,2,0
4/11/2021,Spring 150,0,0,0,4,1,4,0,4,4
4/11/2021,Spring 150,0,0,0,4,0,1,4,0,4
4/11/2021,Spring 121,0,3,4,4,2,0,4,2,4
4/11/2021,Spring 144,0,0,3,4,0,0,2,4,4
4/11/2021,Spring 112,0,0,1,2,1,0,0,2,1
4/11/2021,Spring 163,0,0,2,4,1,1,1,1,0
4/11/2021,Spring 166,0,0,1,4,4,0,4,1,0
4/11/2021,Spring 122,0,0,0,3,4,1,4,4,4
4/11/2021,Spring 135,0,0,4,2,2,0,4,4,4
4/11/2021,Spring 180,0,4,1,4,1,1,4,4,4
4/11/2021,Spring 128,0,0,0,4,4,0,4,4,4
4/11/2021,Spring 141,0,0,3,4,4,0,3,4,0
4/11/2021,Spring 117,0,0,0,1,0,4,4,4,0
4/11/2021,Spring 148,0,0,2,4,4,0,0,2,4
4/11/2021,Summer 178,0,0,4,0,0,0,4,4,4
4/11/2021,Spring 131,0,4,4,4,4,0,4,4,0
4/12/2021,Spring 137,0,0,0,4,1,0,0,1,3
4/12/2021,Spring 138,0,0,4,4,2,0,4,4,4
4/12/2021,Spring 162,0,0,0,4,1,0,0,0,0
4/12/2021,Spring 134,0,0,2,4,1,0,0,4,4
4/12/2021,Q15,0,0,3,0,0,4,4,3,4
4/12/2021,Spring 127,0,0,0,4,1,0,2,2,0
4/12/2021,Spring 165,0,0,4,3,2,0,0,0,0
4/12/2021,Spring 143,0,0,0,4,3,0,4,4,0
4/12/2021,Spring 117,2,4,0,1,0,4,4,4,0
4/12/2021,Spring 135,0,0,4,4,1,0,4,4,2
4/12/2021,Spring 172,2,2,3,4,2,0,3,3,0
4/12/2021,Spring 115,1,4,0,4,0,2,0,0,4
4/12/2021,Spring 105,1,4,2,2,1,0,2,2,2
4/12/2021,Spring 139,0,4,0,4,4,0,4,4,1
4/12/2021,Spring 164,0,0,2,0,4,0,4,4,4
4/12/2021,Spring 108,0,3,0,4,2,4,4,4,4
4/12/2021,Spring 118,0,0,1,4,4,3,1,4,4
4/12/2021,Spring 110,0,2,0,3,1,0,4,0,4
4/12/2021,Spring 112,3,3,2,4,3,0,0,0,4
4/12/2021,Spring 149,1,4,0,4,2,0,4,2,2
4/12/2021,Spring 160,0,1,0,4,1,0,2,0,0
4/12/2021,Spring 122,0,0,2,3,4,0,4,0,4
4/12/2021,Spring 128,0,0,0,4,4,0,4,4,0
4/12/2021,Spring 166,1,4,1,4,2,0,4,1,0
4/12/2021,Spring 180,0,4,1,4,2,4,4,1,4
4/12/2021,Spring 111,0,0,3,4,0,0,0,4,4
4/12/2021,Spring 132,1,4,4,4,1,0,4,0,2
4/12/2021,Spring 123,0,0,0,4,0,0,4,4,4
4/12/2021,Spring 121,1,4,4,4,1,0,4,4,2
4/12/2021,Spring 130,0,0,4,4,3,0,3,0,4
4/12/2021,Spring 150,0,0,4,4,0,4,0,3,4
4/12/2021,Spring 147,0,4,0,2,0,0,0,0,4
4/12/2021,Spring 116,0,4,0,4,1,0,4,4,1
4/12/2021,Spring 144,1,4,2,4,2,0,4,4,4
4/12/2021,Spring 114,0,0,0,4,1,0,4,0,4
4/12/2021,Spring 161,0,2,2,4,3,0,2,4,4
4/12/2021,Spring 124,0,0,0,4,1,0,2,0,3
4/12/2021,Spring 120,0,4,0,4,4,0,0,4,0
4/12/2021,Spring 107,0,0,0,4,4,0,2,2,0
4/13/2021,Spring 137,1,4,2,4,2,0,4,1,4
4/13/2021,Spring 162,1,4,0,2,2,0,0,0,0
4/13/2021,Spring 127,1,4,0,4,2,0,3,1,0
4/13/2021,Spring 109,0,4,2,1,2,0,2,0,0
4/13/2021,Spring 121,0,4,2,4,2,0,4,2,4
4/13/2021,Spring 160,0,4,1,4,1,0,2,0,0
4/13/2021,Spring 105,1,4,2,2,1,0,2,2,3
4/13/2021,Spring 110,0,4,0,3,1,0,4,0,4
4/13/2021,Spring 111,0,0,4,4,0,2,4,2,4
4/13/2021,Spring 161,0,4,2,4,4,0,4,0,4
4/13/2021,Spring 108,1,4,0,4,2,0,4,4,4
4/13/2021,Spring 164,1,4,2,1,4,0,4,4,4
4/13/2021,Spring 115,1,4,2,4,0,0,4,0,4
4/13/2021,Spring 180,0,4,1,4,2,4,4,4,4
4/13/2021,Spring 139,0,0,2,4,4,0,4,4,4
4/13/2021,Spring 130,1,4,2,4,3,0,4,0,0
4/13/2021,Spring 150,1,4,4,4,0,4,0,0,4
4/13/2021,Spring 165,2,4,4,2,1,0,2,4,0
4/13/2021,Spring 124,1,4,0,3,4,0,4,0,2
4/13/2021,Spring 112,4,3,1,4,2,0,0,0,1
4/13/2021,Spring 149,1,4,2,4,2,0,4,2,0
4/13/2021,Spring 123,0,0,0,4,0,0,4,4,4
4/13/2021,Spring 166,0,4,1,4,4,0,4,4,0
4/13/2021,Spring 126,0,4,4,4,4,0,4,0,0
4/13/2021,Spring 131,0,4,4,4,4,4,4,0,0
4/13/2021,Spring 137,0,3,3,4,1,0,4,3,1
4/13/2021,Spring 128,0,4,0,4,4,4,4,4,0
4/13/2021,Spring 116,0,4,0,2,2,0,4,2,4
4/13/2021,Spring 144,0,4,4,4,1,0,4,4,4
4/13/2021,Spring 122,4,4,0,3,3,0,3,0,4
4/13/2021,Spring 163,2,4,1,4,1,1,2,2,0
4/13/2021,Spring 140,0,0,0,4,4,0,4,4,2
4/13/2021,Spring 118,0,4,0,4,1,4,1,4,4
4/13/2021,Spring 135,1,4,4,4,1,0,4,4,2
4/13/2021,Spring 114,0,0,0,4,1,0,4,0,0
4/13/2021,Spring 147,0,0,2,1,1,0,0,0,4
4/13/2021,Spring 141,0,0,4,4,4,0,0,4,4
4/14/2021,Spring 172,1,4,0,4,2,0,4,4,1
4/14/2021,Spring 162,0,2,0,1,1,0,2,2,0
4/14/2021,Spring 109,0,4,1,4,2,3,4,1,0
4/14/2021,Spring 107,1,4,1,2,4,0,4,2,0
4/14/2021,Spring 147,0,0,0,4,1,1,0,0,4
4/14/2021,Spring 161,0,2,0,4,4,2,4,0,0
4/14/2021,Spring 165,2,4,1,3,1,0,2,4,0
4/14/2021,Spring 160,0,0,1,4,1,0,3,1,0
4/14/2021,Spring 137,0,0,1,3,1,0,1,3,0
4/14/2021,Spring 140,2,2,0,4,2,0,2,4,2
4/14/2021,Spring 105,0,0,2,4,2,0,0,1,0
4/14/2021,Spring 110,0,4,1,3,1,0,4,3,4
4/14/2021,Spring 139,0,0,2,4,4,0,1,4,0
4/14/2021,Spring 111,0,0,4,4,0,4,4,4,4
4/14/2021,Spring 136,2,4,1,4,0,1,4,4,1
4/14/2021,Spring 115,0,0,4,4,0,4,0,0,4
4/14/2021,Spring 130,1,4,0,4,2,0,4,2,0
4/14/2021,Spring 123,0,4,0,4,0,0,4,4,4
4/14/2021,Spring 108,0,0,0,4,2,4,4,4,4
4/14/2021,Spring 116,0,4,0,2,1,0,4,2,4
4/14/2021,Spring 131,0,0,4,4,4,4,4,4,4
4/14/2021,Spring 180,1,4,1,4,1,4,4,4,4
4/14/2021,Spring 132,0,2,4,4,1,4,4,0,3
4/14/2021,Spring 121,0,4,3,4,2,0,4,2,4
4/14/2021,Spring 124,0,1,1,4,1,1,4,4,2
4/14/2021,Spring 127,1,4,0,1,2,0,3,1,0
4/14/2021,Spring 166,0,4,1,4,4,0,4,2,0
4/14/2021,Spring 163,0,0,1,4,1,1,2,1,0
4/14/2021,Spring 112,4,3,3,4,2,0,1,1,4
4/14/2021,Spring 172,2,2,1,4,2,0,2,4,0
4/14/2021,Spring 150,0,0,4,4,2,4,4,0,4
4/14/2021,Spring 164,1,4,1,2,4,0,4,4,4
4/14/2021,Spring 143,0,0,1,4,3,0,4,4,1
4/14/2021,Spring 118,0,0,0,4,3,4,2,4,4
4/14/2021,Spring 122,0,4,0,3,4,0,2,0,4
4/14/2021,Spring 117,0,0,0,2,0,4,4,4,0
4/15/2021,Spring 162,0,4,0,1,2,0,1,0,0
4/15/2021,Spring 144,4,4,1,4,1,0,4,1,4
4/15/2021,Summer 178,0,0,4,3,0,0,4,4,4
4/15/2021,Spring 120,0,0,1,4,4,0,0,4,0
4/15/2021,Spring 120,0,0,0,4,4,0,0,4,0
4/15/2021,Spring 150,1,4,4,4,1,4,0,0,4
4/15/2021,Spring 110,0,4,1,2,0,0,4,4,4
4/15/2021,Spring 118,0,0,0,4,2,4,2,4,4
4/15/2021,Spring 112,4,4,3,4,1,0,0,1,2
4/15/2021,Spring 147,0,0,2,4,1,0,0,0,4
4/15/2021,Spring 121,0,4,2,4,1,0,4,0,4
4/15/2021,Spring 127,1,4,1,3,2,0,3,2,0
4/15/2021,Spring 161,0,0,4,4,4,0,4,0,4
4/15/2021,Spring 135,1,4,4,4,1,0,4,4,3
4/15/2021,Spring 165,0,0,4,4,2,0,0,3,0
4/15/2021,Spring 126,0,4,4,4,4,2,4,0,0
4/15/2021,Spring 139,0,2,3,4,4,0,2,4,1
4/15/2021,Spring 138,3,4,2,4,2,0,4,4,2
4/15/2021,Spring 132,2,4,4,4,1,0,4,0,1
4/15/2021,Spring 115,1,4,2,4,1,0,0,0,4
4/15/2021,Spring 180,0,4,0,4,2,4,4,4,4
4/15/2021,Spring 172,1,4,4,4,1,0,2,4,0
4/15/2021,Spring 160,0,0,2,4,1,0,4,0,0
4/15/2021,Spring 116,0,2,0,1,1,0,4,4,4
4/15/2021,Spring 149,1,4,4,4,2,0,4,2,4
4/15/2021,Spring 108,0,3,0,4,2,0,4,4,4
4/15/2021,Spring 109,0,4,1,4,2,0,1,0,3
4/15/2021,Spring 128,0,4,2,4,4,0,4,1,0
4/15/2021,Spring 136,0,0,1,4,1,4,4,4,4
4/15/2021,Spring 124,0,4,1,4,4,1,4,1,0
4/15/2021,Spring 122,0,0,2,4,3,0,3,4,4
4/15/2021,Spring 123,0,0,0,4,0,0,4,4,4
4/15/2021,Spring 130,0,4,0,4,3,0,4,0,0
4/15/2021,Spring 144,0,3,3,4,2,0,4,1,4
4/15/2021,Spring 137,0,4,4,4,4,1,0,3,0
4/15/2021,Spring 111,0,0,4,4,0,0,4,4,2
4/15/2021,Spring 143,0,0,1,4,3,0,4,4,0
4/15/2021,Spring 140,0,0,1,4,2,0,2,4,4
4/15/2021,Spring 163,0,4,1,4,1,1,2,1,0
4/15/2021,Spring 166,0,4,1,4,4,4,4,4,0
4/15/2021,Spring 131,0,4,4,4,4,4,4,4,4
4/15/2021,Spring 117,2,4,0,2,0,4,4,4,0
4/15/2021,Spring 133,0,0,0,2,3,1,4,3,4
4/15/2021,Spring 164,1,4,2,4,4,0,4,4,4
4/16/2021,Spring 162,0,1,0,4,2,0,1,0,0
4/16/2021,Spring 134,0,4,1,4,0,0,2,2,4
4/16/2021,Spring 114,0,4,0,4,1,0,2,0,4
4/16/2021,Spring 140,4,4,0,4,1,1,2,4,4
4/16/2021,Spring 137,0,3,4,0,2,0,4,4,2
4/16/2021,Spring 108,2,4,0,4,2,0,4,4,4
4/16/2021,Spring 142,2,2,2,2,2,2,2,2,2
4/16/2021,Spring 114,0,4,0,4,1,0,3,0,1
4/16/2021,Spring 160,0,4,2,4,1,0,2,1,4
4/16/2021,Spring 116,0,2,0,0,1,0,4,2,4
4/16/2021,Spring 118,1,4,4,4,4,0,4,4,4
4/16/2021,Spring 161,0,4,0,4,2,0,4,0,4
4/16/2021,Spring 164,1,4,2,1,4,0,4,4,4
4/16/2021,Spring 105,1,3,2,1,2,0,2,1,4
4/16/2021,Spring 172,1,3,4,4,2,0,2,3,2
4/16/2021,Spring 139,1,4,4,4,4,0,4,4,1
4/16/2021,Spring 115,0,4,4,2,2,0,0,0,4
4/16/2021,Spring 110,0,4,1,4,1,0,4,4,4
4/16/2021,Spring 112,4,4,1,4,3,0,0,0,1
4/16/2021,Spring 111,0,0,4,4,0,2,4,4,4
4/16/2021,Spring 130,1,4,2,4,2,0,4,1,4
4/16/2021,Spring 132,0,0,0,4,0,0,0,0,0
4/16/2021,Spring 165,2,4,2,1,1,0,2,0,2
4/16/2021,Spring 131,0,4,4,4,4,4,4,4,4
4/16/2021,Spring 147,0,0,1,4,0,0,0,1,0
4/16/2021,Spring 144,1,4,1,4,0,0,4,1,4
4/16/2021,Spring 124,1,4,0,4,2,3,4,0,4
4/16/2021,Spring 150,0,0,4,4,0,4,0,0,4
4/16/2021,Spring 180,0,4,1,4,1,4,4,4,4
4/16/2021,Spring 121,2,4,1,4,2,0,4,0,2
4/16/2021,Spring 128,0,4,2,4,2,0,4,4,0
4/16/2021,Spring 166,0,4,1,4,4,4,4,2,0
4/16/2021,Spring 163,0,4,0,4,2,1,2,1,2
4/16/2021,Spring 123,0,0,0,4,0,0,4,4,4
4/16/2021,Spring 109,0,4,1,4,2,4,4,0,1
4/16/2021,Spring 135,0,4,4,1,1,0,4,4,4
4/16/2021,Spring 122,2,4,2,3,3,0,3,1,4
4/16/2021,Spring 107,1,2,0,4,4,0,4,0,0
4/16/2021,Spring 148,1,1,1,2,2,2,2,1,1
4/16/2021,Spring 143,1,4,1,4,2,0,4,4,1
4/16/2021,Spring 117,2,4,0,1,0,4,4,4,0
4/17/2021,Spring 127,2,4,1,4,2,0,3,0,0
4/17/2021,Spring 163,0,0,0,4,1,1,1,1,0
4/17/2021,Spring 120,0,0,0,4,4,0,0,4,0
4/17/2021,Spring 126,0,2,4,4,4,1,4,4,0
4/17/2021,Spring 135,0,0,4,2,3,0,4,4,4
4/17/2021,Spring 140,0,0,0,1,1,0,1,4,4
4/17/2021,Spring 161,0,0,2,4,4,0,4,4,4
4/17/2021,Spring 111,0,0,4,4,0,1,3,4,4
4/17/2021,Spring 144,0,0,2,4,1,0,1,1,4
4/17/2021,Spring 160,0,0,4,4,1,0,2,1,0
4/17/2021,Spring 149,0,4,4,4,0,0,4,2,2
4/17/2021,Spring 108,0,0,0,4,2,0,4,4,4
4/17/2021,Spring 136,0,0,2,4,0,0,0,4,4
4/17/2021,Spring 164,0,4,2,4,4,0,2,4,4
4/17/2021,Spring 110,0,0,0,1,0,0,4,0,4
4/17/2021,Spring 172,0,0,0,4,1,0,0,4,4
4/17/2021,Spring 105,0,0,4,2,2,0,0,1,2
4/17/2021,Spring 116,0,0,0,4,2,0,0,1,2
4/17/2021,Spring 131,0,4,4,4,4,4,4,4,4
4/17/2021,Spring 137,0,1,2,3,1,0,1,3,4
4/17/2021,Spring 118,0,0,0,4,4,1,0,4,4
4/17/2021,Spring 112,0,0,0,4,0,0,0,1,0
4/17/2021,Spring 132,0,0,4,4,1,0,0,0,0
4/17/2021,Spring 165,1,4,1,1,1,0,2,0,4
4/17/2021,Spring 139,0,2,4,4,4,0,4,4,2
4/17/2021,Spring 115,0,2,3,4,0,0,4,0,4
4/17/2021,Spring 180,0,0,1,4,1,4,4,4,4
4/17/2021,Spring 124,0,2,0,0,0,0,4,0,4
4/17/2021,Spring 121,0,0,2,4,1,0,4,0,4
4/17/2021,Spring 150,0,0,0,4,0,4,4,4,0
4/17/2021,Spring 128,1,4,1,4,2,0,4,4,2
4/17/2021,Spring 123,0,4,0,4,0,0,4,4,4
4/17/2021,Spring 147,0,0,0,4,0,0,0,1,4
4/17/2021,Spring 166,0,0,2,4,4,0,4,2,0
4/17/2021,Spring 114,0,4,0,4,1,0,4,0,1
4/17/2021,Spring 109,4,4,1,4,1,4,4,0,1
4/17/2021,Spring 143,0,0,1,4,3,0,2,4,2
4/17/2021,Spring 109,0,0,2,4,2,0,0,1,3
4/17/2021,Spring 130,1,4,2,4,3,0,4,2,4
4/17/2021,Spring 122,0,4,3,3,4,0,4,0,4
4/17/2021,Spring 148,1,1,2,2,1,2,3,2,0
4/18/2021,Spring 117,0,0,0,0,0,4,4,4,0
4/18/2021,Spring 127,0,0,2,4,2,0,1,4,0
4/18/2021,Spring 162,0,0,0,4,2,0,0,0,0
4/18/2021,Spring 116,0,0,0,4,1,0,0,4,0
4/18/2021,Spring 172,0,0,1,4,2,0,4,3,2
4/18/2021,Spring 164,0,0,1,0,4,0,0,4,4
4/18/2021,Spring 111,0,0,4,4,0,1,2,4,0
4/18/2021,Spring 130,0,0,4,4,2,0,0,3,0
4/18/2021,Spring 115,0,0,0,4,0,0,0,0,4
4/18/2021,Spring 166,0,0,4,4,4,4,4,4,0
4/18/2021,Spring 161,0,4,0,4,2,0,4,4,4
4/18/2021,Spring 118,0,0,1,4,4,0,0,4,4
4/18/2021,Spring 110,0,0,0,1,1,0,4,2,4
4/18/2021,Spring 123,0,0,0,4,0,0,4,4,4
4/18/2021,Spring 147,0,0,0,4,0,0,0,4,4
4/18/2021,Spring 112,0,1,0,0,0,0,0,3,0
4/18/2021,Spring 160,0,0,3,4,1,0,2,1,0
4/18/2021,Spring 122,0,0,4,4,2,0,4,4,4
4/18/2021,Spring 139,0,0,1,4,4,0,1,4,4
4/18/2021,Spring 108,0,0,0,4,2,0,4,4,4
4/18/2021,Spring 135,0,0,4,3,3,0,4,4,4
4/18/2021,Spring 150,0,0,1,4,0,4,0,0,4
4/18/2021,Spring 124,0,0,1,4,0,0,0,0,4
4/18/2021,Spring 114,0,0,0,4,1,0,2,0,2
4/18/2021,Spring 163,0,0,0,4,2,0,0,2,3
4/18/2021,Spring 180,0,0,1,4,1,4,4,4,4
4/18/2021,Spring 149,0,4,4,4,2,0,4,2,4
4/18/2021,Spring 165,0,0,2,3,1,0,2,2,3
4/18/2021,Spring 128,0,0,1,4,1,0,0,0,4
4/18/2021,Spring 117,0,0,0,1,0,4,4,4,0
4/18/2021,Spring 121,0,0,4,4,2,0,4,0,4
4/18/2021,Spring 126,0,0,4,4,4,1,4,4,4
4/17/2021,Spring 105,0,0,3,2,1,0,2,1,3
4/18/2021,Spring 143,0,0,0,4,3,0,1,4,4
4/19/2021,Spring 131,0,0,0,0,0,0,0,0,0
4/19/2021,Spring 127,0,0,0,4,2,0,2,1,0
4/19/2021,Spring 162,0,0,0,4,0,0,0,0,0
4/19/2021,Spring 107,0,0,0,4,3,0,4,0,0
4/19/2021,Spring 122,0,0,1,3,2,0,4,0,4
4/19/2021,Spring 127,0,0,2,4,2,0,2,2,0
4/19/2021,Spring 160,0,0,1,4,1,0,2,0,0
4/19/2021,Spring 105,0,0,1,1,1,0,3,2,2
4/19/2021,Spring 147,0,0,1,0,0,0,0,0,4
4/19/2021,Spring 110,0,0,1,1,2,0,4,0,4
4/19/2021,Spring 121,0,0,2,4,0,0,4,0,4
4/19/2021,Spring 124,0,0,1,3,0,0,4,1,1
4/19/2021,Spring 123,0,0,0,4,0,0,4,4,1
4/19/2021,Spring 112,0,0,0,4,0,0,0,4,0
4/19/2021,Spring 139,0,4,2,4,4,0,4,4,1
4/19/2021,Spring 118,0,0,3,4,2,0,0,4,4
4/19/2021,Spring 136,0,0,1,4,0,0,0,4,0
4/19/2021,Spring 140,0,0,0,4,2,0,2,4,0
4/19/2021,Spring 111,0,0,4,4,0,0,4,4,4
4/19/2021,Spring 132,0,0,2,4,4,0,3,0,4
4/19/2021,Spring 116,0,0,0,4,2,0,0,1,4
4/19/2021,Spring 164,0,0,2,1,4,0,4,4,4
4/19/2021,Spring 180,0,0,1,4,1,4,4,4,4
4/19/2021,Spring 166,0,0,4,4,4,0,4,4,4
4/19/2021,Spring 144,0,0,2,4,1,0,4,1,4
4/19/2021,Spring 130,0,0,0,4,2,0,0,0,4
4/19/2021,Spring 135,0,0,4,2,2,0,4,4,4
4/19/2021,Spring 149,0,2,4,4,2,0,4,2,2
4/19/2021,Spring 165,0,0,2,4,2,0,0,2,3
4/19/2021,Spring 114,0,0,0,4,2,0,4,2,2
4/19/2021,Spring 126,0,0,4,4,4,0,4,3,0
4/19/2021,Spring 128,0,0,1,4,2,0,4,4,2
4/19/2021,Spring 109,0,0,1,4,2,4,4,2,1
4/19/2021,Spring 109,0,0,1,4,1,0,4,2,3
4/19/2021,Spring 148,1,3,1,4,2,0,0,1,1
4/19/2021,Spring 117,0,0,0,0,0,4,4,4,0
4/19/2021,Spring 161,0,0,4,4,3,0,2,0,0
4/19/2021,Spring 115,0,0,2,4,0,1,0,0,4
4/19/2021,Spring 107,0,0,0,4,3,0,2,1,0
4/19/2021,Spring 120,0,0,1,4,4,0,0,4,0
4/20/2021,Spring 150,0,0,4,4,0,4,4,0,4
4/20/2021,Spring 137,0,4,3,2,1,0,0,4,1
4/20/2021,Summer 178,0,0,4,2,2,0,4,4,4
4/20/2021,Spring 162,0,0,4,4,2,0,0,0,0
4/20/2021,Spring 127,0,0,0,4,2,0,2,2,0
4/20/2021,Spring 108,2,4,0,4,1,0,4,4,4
4/20/2021,Spring 118,0,0,1,4,3,0,0,4,4
4/20/2021,Spring 105,1,4,2,1,2,0,2,1,4
4/20/2021,Spring 161,0,4,0,4,2,0,4,0,4
4/20/2021,Spring 135,0,0,4,4,2,0,4,4,4
4/20/2021,Spring 115,0,4,0,4,0,4,0,0,4
4/20/2021,Spring 160,0,3,2,4,1,0,1,1,2
4/20/2021,Spring 150,0,0,2,4,0,4,4,0,4
4/20/2021,Spring 139,0,1,4,4,4,0,2,4,4
4/20/2021,Spring 121,1,4,0,4,2,0,4,1,4
4/20/2021,Spring 165,0,0,3,4,1,0,4,2,3
4/20/2021,Spring 132,0,0,2,4,1,2,4,1,4
4/20/2021,Spring 110,0,4,1,1,1,0,4,0,1
4/20/2021,Spring 124,0,4,0,2,0,0,4,1,2
4/20/2021,Spring 112,0,0,1,4,1,0,0,1,0
4/20/2021,Spring 147,0,0,1,0,1,0,0,0,4
4/20/2021,Spring 116,0,2,0,2,2,0,4,4,2
4/20/2021,Spring 149,1,4,2,4,2,0,4,2,4
4/20/2021,Spring 172,2,4,0,4,3,0,4,4,0
4/20/2021,Spring 128,0,0,2,4,2,0,4,4,4
4/20/2021,Spring 111,0,0,4,4,0,2,4,4,4
4/20/2021,Spring 140,0,2,3,4,1,0,4,4,0
4/20/2021,Spring 107,0,0,0,0,4,0,2,0,0
4/20/2021,Spring 137,1,3,1,4,2,0,1,1,3
4/20/2021,Spring 122,0,0,0,3,4,0,4,0,3
4/20/2021,Spring 144,0,3,1,4,1,0,4,4,4
4/20/2021,Spring 166,0,4,1,4,4,4,4,1,1
4/20/2021,Spring 134,0,4,1,4,1,2,0,1,3
4/20/2021,Spring 143,0,0,1,4,3,0,4,4,0
4/20/2021,Spring 126,0,0,4,4,4,1,4,3,0
4/20/2021,Spring 123,0,0,0,4,0,0,4,0,3
4/20/2021,Spring 163,1,4,1,4,1,1,4,1,0
4/20/2021,Spring 117,1,4,0,0,1,4,4,4,0
4/20/2021,Spring 130,0,0,2,4,3,0,4,1,0
4/21/2021,Spring 162,0,3,0,4,2,0,3,0,0
4/21/2021,Spring 175,1,4,1,2,4,0,2,4,0
4/21/2021,Spring 127,1,4,0,4,2,0,2,2,0
